row_id,country_name,water_source,water_tech,status_id,management,pay,installer,install_year,status,source,adm1,adm2,wpdx_id,report_date,country_id,activity_id,data_lnk,orig_lnk,photo_lnk,converted,created,updated,lat_deg,lon_deg,location,count,fecal_coliform_presence,fecal_coliform_value,subjective_quality
259,Somalia,,Dugwell Afridan,yes,,,,,,FAO - Somalia Water and Land Information Management,Lower Shabele,Afgooye,wpdx-00000259,01/21/2006 12:00:00 AM +0000,SO,Jowhar Awdhegle,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,1.93415,44.8322,"(1.93415, 44.8322)",1,,,
260,Somalia,,Dugwell,yes,Community Management,,,,,FAO - Somalia Water and Land Information Management,Lower Shabele,Afgooye,wpdx-00000260,01/19/2006 12:00:00 AM +0000,SO,Awdhegle Village Store,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,1.98021,44.8331,"(1.98021, 44.8331)",1,,,
261,Somalia,,Dugwell Rope & Washer,yes,Community Management,,,,,FAO - Somalia Water and Land Information Management,Lower Shabele,Afgooye,wpdx-00000261,01/21/2006 12:00:00 AM +0000,SO,Awdhegle School,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,1.98049,44.8326,"(1.98049, 44.8326)",1,,,
262,Somalia,,Dugwell,yes,Community Management,,,,,FAO - Somalia Water and Land Information Management,Lower Shabele,Afgooye,wpdx-00000262,01/20/2006 12:00:00 AM +0000,SO,Malable,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,1.98465,44.8328,"(1.98465, 44.8328)",1,,,
263,Somalia,,Dugwell Mark II,yes,Community Management,,,,,FAO - Somalia Water and Land Information Management,Lower Shabele,Afgooye,wpdx-00000263,01/20/2006 12:00:00 AM +0000,SO,Shaan,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,2.02753,44.8601,"(2.02753, 44.8601)",1,,,
264,Somalia,,Dugwell Mark II,yes,Community Management,,,,,FAO - Somalia Water and Land Information Management,Lower Shabele,Afgooye,wpdx-00000264,01/20/2006 12:00:00 AM +0000,SO,Bariire,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,2.04605,44.8955,"(2.04605, 44.8955)",1,,,
265,Somalia,,Dugwell,yes,Community Management,,"Puntland State Agency for Water, Energy and Natural Resources",2007,,FAO - Somalia Water and Land Information Management,Nugaal,Garowe,wpdx-00000265,03/31/2007 12:00:00 AM +0000,SO,Futahaf,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,8.35003,48.3613,"(8.35003, 48.3613)",1,,,
266,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Nugaal,Garowe,wpdx-00000266,03/31/2007 12:00:00 AM +0000,SO,Rarre Shallow Well,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,8.80294,48.4479,"(8.80294, 48.4479)",1,,,
267,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000267,10/01/2000 12:00:00 AM +0000,SO,unknown11,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,9.95227,43.4389,"(9.95227, 43.4389)",1,,,
268,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,German Agro Action,2002,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000268,10/01/2000 12:00:00 AM +0000,SO,unknown9,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,9.95247,43.4193,"(9.95247, 43.4193)",1,,,
269,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,German Agro Action,2002,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000269,10/01/2000 12:00:00 AM +0000,SO,unknown12,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,9.96694,43.4287,"(9.96694, 43.4287)",1,,,
270,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,German Agro Action,2002,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000270,10/01/2000 12:00:00 AM +0000,SO,unknown17,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,9.96838,43.4399,"(9.96838, 43.4399)",1,,,
271,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,German Agro Action,2001,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000271,10/01/2000 12:00:00 AM +0000,SO,Unknown15,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,9.97708,43.4188,"(9.97708, 43.4188)",1,,,
272,Somalia,,Dugwell,no,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000272,10/01/2000 12:00:00 AM +0000,SO,unknown18,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,9.98333,43.4424,"(9.98333, 43.4424)",1,,,
273,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000273,10/01/2000 12:00:00 AM +0000,SO,unknown13,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,9.98456,43.4025,"(9.98456, 43.4025)",1,,,
274,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000274,10/01/2000 12:00:00 AM +0000,SO,unknown20,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10,43.3836,"(10.0, 43.3836)",1,,,
275,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000275,10/01/2000 12:00:00 AM +0000,SO,unknown 20,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0178,43.3691,"(10.0178, 43.3691)",1,,,
276,Somalia,,Dugwell ROBIN,yes,Private Operator/Delegated Management,,German Agro Action,2002,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000276,11/10/2001 12:00:00 AM +0000,SO,unknown 32,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0188,43.3451,"(10.0188, 43.3451)",1,,,
277,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000277,10/01/2000 12:00:00 AM +0000,SO,unknown 39,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0189,43.3526,"(10.0189, 43.3526)",1,,,
278,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000278,10/01/2000 12:00:00 AM +0000,SO,unknown27,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0191,43.3521,"(10.0191, 43.3521)",1,,,
279,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,German Agro Action,2002,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000279,10/01/2000 12:00:00 AM +0000,SO,unknown 31,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0191,43.346,"(10.0191, 43.346)",1,,,
280,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000280,10/01/2000 12:00:00 AM +0000,SO,unknown38,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0191,43.3524,"(10.0191, 43.3524)",1,,,
281,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000281,10/01/2000 12:00:00 AM +0000,SO,unknown 25,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0192,43.3526,"(10.0192, 43.3526)",1,,,
282,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000282,10/01/2000 12:00:00 AM +0000,SO,UNKNOWN41,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0192,43.3667,"(10.0192, 43.3667)",1,,,
283,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000283,10/01/2000 12:00:00 AM +0000,SO,unknown40,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0192,43.3527,"(10.0192, 43.3527)",1,,,
284,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000284,10/01/2000 12:00:00 AM +0000,SO,unknown31,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0194,43.3498,"(10.0194, 43.3498)",1,,,
285,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000285,10/01/2000 12:00:00 AM +0000,SO,UNKNOWN42,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0194,43.3698,"(10.0194, 43.3698)",1,,,
286,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,German Agro Action,2002,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000286,10/01/2000 12:00:00 AM +0000,SO,unknown37,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0194,43.3523,"(10.0194, 43.3523)",1,,,
287,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,German Agro Action,2002,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000287,10/01/2000 12:00:00 AM +0000,SO,UNKNOWN19,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0306,43.373,"(10.0306, 43.373)",1,,,
288,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000288,10/01/2000 12:00:00 AM +0000,SO,UNKNOWN 36,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0333,43.3521,"(10.0333, 43.3521)",1,,,
289,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000289,10/01/2000 12:00:00 AM +0000,SO,unknown36,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0336,43.3525,"(10.0336, 43.3525)",1,,,
290,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000290,10/01/2000 12:00:00 AM +0000,SO,unknown30,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.035,43.3351,"(10.035, 43.3351)",1,,,
291,Somalia,,Dugwell,yes,,,UN High Commission for Refugees,1998,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000291,10/01/2000 12:00:00 AM +0000,SO,unknown 1,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0351,43.35,"(10.0351, 43.35)",1,,,
292,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000292,10/01/2000 12:00:00 AM +0000,SO,unknown 34,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0353,43.3542,"(10.0353, 43.3542)",1,,,
293,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000293,10/01/2000 12:00:00 AM +0000,SO,UNKNOWN43,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0355,43.1914,"(10.0355, 43.1914)",1,,,
294,Somalia,,Dugwell,no,,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000294,10/01/2000 12:00:00 AM +0000,SO,unknown3,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0359,43.3571,"(10.0359, 43.3571)",1,,,
295,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000295,10/01/2000 12:00:00 AM +0000,SO,unknown26,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0371,43.3524,"(10.0371, 43.3524)",1,,,
296,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000296,10/01/2000 12:00:00 AM +0000,SO,unknown35,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0453,43.3592,"(10.0453, 43.3592)",1,,,
297,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000297,10/01/2000 12:00:00 AM +0000,SO,unknown28,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0459,43.3524,"(10.0459, 43.3524)",1,,,
298,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000298,10/01/2000 12:00:00 AM +0000,SO,unknown 28,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0479,43.366,"(10.0479, 43.366)",1,,,
299,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000299,10/01/2000 12:00:00 AM +0000,SO,Unknown6,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0667,43.3064,"(10.0667, 43.3064)",1,,,
300,Somalia,,Dugwell Honda,yes,Private Operator/Delegated Management,,German Agro Action,2002,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000300,07/06/2004 12:00:00 AM +0000,SO,unknown10,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:09 AM +0000,10/23/2015 01:03:09 AM +0000,10.0692,43.2646,"(10.0692, 43.2646)",1,,,
301,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000301,10/01/2000 12:00:00 AM +0000,SO,Unknown5,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.1333,43.2131,"(10.1333, 43.2131)",1,,,
302,Somalia,,Dugwell,yes,,,German Agro Action,2003,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000302,10/01/2000 12:00:00 AM +0000,SO,unknown4,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.1359,43.2561,"(10.1359, 43.2561)",1,,,
303,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,German Agro Action,2002,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000303,10/01/2000 12:00:00 AM +0000,SO,unknown7,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.7006,43.2517,"(10.7006, 43.2517)",1,,,
304,Somalia,,Dugwell,yes,Other,,SRCS - (BISHA CAS),2004,,FAO - Somalia Water and Land Information Management,Awdal,Borama,wpdx-00000304,04/19/2004 12:00:00 AM +0000,SO,Sararta goofka hand dug well,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,9.0203,44.2133,"(9.0203, 44.2133)",1,,,
305,Somalia,,Dugwell,yes,,,SRCS - (BISHA CAS),2005,,FAO - Somalia Water and Land Information Management,Awdal,Borama,wpdx-00000305,04/10/2006 12:00:00 AM +0000,SO,Mandera Hand Dug well,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,9.89853,44.717,"(9.89853, 44.717)",1,,,
306,Somalia,,Dugwell,yes,Other,,,,,FAO - Somalia Water and Land Information Management,Awdal,Borama,wpdx-00000306,04/11/2006 12:00:00 AM +0000,SO,Habeeray Additional Well,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,9.94508,44.6274,"(9.94508, 44.6274)",1,,,
307,Somalia,,Dugwell,yes,Other,,Action Aid,1999,,FAO - Somalia Water and Land Information Management,Awdal,Borama,wpdx-00000307,04/11/2006 12:00:00 AM +0000,SO,Dhalacad additional Well,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,9.9593,44.6583,"(9.9593, 44.6583)",1,,,
308,Somalia,,Dugwell,yes,Other,,,,,FAO - Somalia Water and Land Information Management,Awdal,Borama,wpdx-00000308,04/11/2006 12:00:00 AM +0000,SO,DoxoGuban Additional well,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,9.96325,44.6021,"(9.96325, 44.6021)",1,,,
309,Somalia,,Dugwell,yes,Other,,,,,FAO - Somalia Water and Land Information Management,Awdal,Borama,wpdx-00000309,04/10/2006 12:00:00 AM +0000,SO,Cadolay additional Well,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.0014,44.6078,"(10.0014, 44.6078)",1,,,
310,Somalia,,Dugwell,yes,Other,,GRC-SRCS,2005,,FAO - Somalia Water and Land Information Management,Awdal,Borama,wpdx-00000310,10/23/2005 12:00:00 AM +0000,SO,Gargaarka well 1,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.2362,44.5133,"(10.2362, 44.5133)",1,,,
311,Somalia,,Dugwell,yes,,,SRCS - (BISHA CAS),2003,,FAO - Somalia Water and Land Information Management,Awdal,Borama,wpdx-00000311,10/23/2005 12:00:00 AM +0000,SO,Gargaaka well 2,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.237,44.514,"(10.237, 44.514)",1,,,
312,Somalia,,Dugwell,yes,Other,,,,,FAO - Somalia Water and Land Information Management,Awdal,Borama,wpdx-00000312,10/23/2004 12:00:00 AM +0000,SO,Geeri Well 1,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.3706,44.5811,"(10.3706, 44.5811)",1,,,
